PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,ZngCdPr,ClassPr_S,ClassSc_S,LndAc_S,OthAc_S,GLA,BsmtLivArea,GrLivAreaBucks
908186090,1072,142500,180,RM,35.0,3675,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,3,3,PConc,4,3,3,5,547.0,0,0.0,0.0,547.0,GasA,4,Y,SBrkr,1072,0,0,1.0,0.0,1,0,2,1,3,5,Typ,0,0,Basment,2005.0,3.0,2.0,525.0,3.0,3.0,Y,0,44,0,0,0,0,0,None,None,0,10,2006,New,Partial,FS-RM,RESIDENTIAL,MULTILEVEL TWNHM  - INCL SPLIT LEV/FOYER,43700.0,131200.0,1072.0,547.0,6
916403290,1717,187500,50,RL,44.0,13758,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,4,4,CBlock,4,3,1,1,902.0,0,0.0,254.0,1156.0,GasA,5,Y,SBrkr,1187,530,0,0.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,1990.0,2.0,2.0,400.0,3.0,3.0,Y,168,36,0,0,0,0,0,None,None,0,4,2007,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,66100.0,198400.0,1717.0,902.0,22
528327070,2687,327000,60,RL,106.0,12720,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,4,3,PConc,4,3,1,5,1173.0,0,0.0,282.0,1455.0,GasA,5,Y,SBrkr,1466,1221,0,1.0,0.0,2,1,4,1,4,10,Typ,2,3,BuiltIn,2000.0,2.0,3.0,810.0,3.0,3.0,Y,252,30,0,0,0,0,0,None,None,0,9,2009,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,104500.0,313400.0,2687.0,1173.0,29
535453040,1027,125900,20,RL,80.0,8000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,BrkFace,MetalSd,None,0.0,3,3,CBlock,3,3,0,3,520.0,2,319.0,188.0,1027.0,GasA,3,Y,SBrkr,1027,0,0,0.0,1.0,1,0,3,1,3,6,Typ,0,0,Attchd,1962.0,1.0,1.0,299.0,3.0,3.0,Y,0,0,0,0,0,0,0,None,None,0,11,2008,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,38800.0,116300.0,1027.0,839.0,5
923276180,816,139000,20,RL,65.0,11625,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,0,4,596.0,0,0.0,220.0,816.0,GasA,3,Y,SBrkr,816,0,0,1.0,0.0,1,0,2,1,3,4,Typ,0,0,Attchd,1983.0,3.0,1.0,264.0,3.0,3.0,Y,330,0,0,0,0,0,0,MnPrv,None,0,5,2007,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,41000.0,122900.0,816.0,596.0,0
534430110,1008,137000,20,RL,84.0909090909091,11425,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,0,3,486.0,0,0.0,522.0,1008.0,GasA,4,Y,SBrkr,1008,0,0,0.0,0.0,1,0,2,1,3,4,Typ,1,4,Attchd,1954.0,2.0,1.0,275.0,3.0,3.0,Y,0,0,120,0,0,0,0,None,None,0,7,2006,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,38900.0,116500.0,1008.0,486.0,4
907187030,1724,188000,60,RL,57.0,8924,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,0,0.0,0,0.0,880.0,880.0,GasA,5,Y,SBrkr,880,844,0,0.0,0.0,2,1,3,1,4,8,Typ,0,0,Attchd,1998.0,3.0,2.0,527.0,3.0,3.0,Y,120,155,0,0,0,0,0,None,None,0,7,2008,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,63700.0,191100.0,1724.0,0.0,22
535383120,725,78500,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,0,0,0.0,0,0.0,630.0,630.0,GasA,3,Y,FuseA,725,0,0,0.0,0.0,1,1,1,1,3,4,Typ,0,0,Detchd,1959.0,1.0,1.0,320.0,3.0,3.0,Y,0,30,0,0,0,0,0,None,None,0,11,2009,WD ,Normal,RL,RESIDENTIAL,1-STORY 1945 & OLDER,25800.0,77500.0,725.0,0.0,0
902205070,407,46500,20,RM,62.0,7311,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,5,1946,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,0,0,0.0,0,0.0,407.0,407.0,GasA,3,N,FuseA,407,0,0,0.0,0.0,1,0,1,1,3,3,Typ,0,0,Detchd,1949.0,1.0,1.0,297.0,2.0,3.0,Y,76,0,120,0,0,0,0,None,None,0,3,2008,WD ,Abnorml,UCRM,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,65200.0,195600.0,1612.0,0.0,0
535453100,1183,138000,80,RL,80.0,8000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1959,1959,Gable,CompShg,BrkFace,Plywood,None,0.0,3,3,CBlock,4,3,2,5,433.0,2,95.0,0.0,528.0,GasA,3,Y,SBrkr,1183,0,0,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1959.0,2.0,1.0,288.0,3.0,3.0,Y,0,0,0,0,0,0,0,GdWo,None,0,7,2009,WD ,Normal,RL,RESIDENTIAL,SPLIT OR MULTI-LEVEL,40200.0,120400.0,1183.0,528.0,8
528488100,1221,185000,20,FV,62.0,7500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,5,410.0,0,0.0,811.0,1221.0,GasA,5,Y,SBrkr,1221,0,0,1.0,0.0,2,0,2,1,4,6,Typ,0,0,Attchd,2004.0,2.0,2.0,400.0,3.0,3.0,Y,0,113,0,0,0,0,0,None,None,0,10,2009,WD ,Normal,F-VR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,58600.0,175900.0,1221.0,410.0,9
534403370,1445,158000,80,RL,87.0,12095,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,3,4,CBlock,3,3,3,2,564.0,0,0.0,563.0,1127.0,GasA,3,Y,SBrkr,1445,0,0,0.0,0.0,1,1,3,1,3,7,Typ,1,2,Attchd,1964.0,2.0,2.0,645.0,3.0,3.0,Y,180,0,0,0,0,0,0,MnPrv,None,0,8,2009,WD ,Normal,RL,RESIDENTIAL,SPLIT OR MULTI-LEVEL,52500.0,157600.0,1445.0,564.0,15
535455080,832,105500,45,RL,59.0,7227,Pave,None,Reg,HLS,AllPub,Corner,Mod,NAmes,Artery,Norm,1Fam,1.5Unf,6,6,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,0,0.0,0,0.0,832.0,832.0,GasA,4,Y,SBrkr,832,0,0,0.0,0.0,1,0,2,1,4,4,Typ,0,0,Detchd,1962.0,1.0,2.0,528.0,3.0,3.0,Y,0,0,0,0,0,0,0,None,None,0,6,2008,WD ,Normal,RL,RESIDENTIAL,1-1/2 STORY - UNFINISHED ALL AGES,39600.0,118800.0,1472.0,0.0,1
532479120,1701,171000,85,RL,85.8913043478261,16647,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,3,4,1390.0,0,0.0,0.0,1390.0,GasA,3,Y,SBrkr,1701,0,0,1.0,0.0,2,0,3,1,3,6,Min2,2,3,Basment,1975.0,3.0,2.0,611.0,3.0,3.0,Y,0,0,0,0,0,0,0,None,None,0,1,2007,WD ,Normal,RL,RESIDENTIAL,SPLIT FOYER,61800.0,185400.0,1701.0,1390.0,21
531452260,1540,184000,60,RL,70.0,9109,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,36.0,5,596.0,122.0,754.0,GasA,5,Y,SBrkr,754,786,0,1.0,0.0,2,1,3,1,4,6,Typ,0,0,Attchd,1994.0,2.0,2.0,495.0,3.0,3.0,Y,140,32,0,0,0,0,0,None,None,0,10,2009,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,49000.0,146800.0,1540.0,632.0,17
528488130,1301,187750,20,FV,60.0,7200,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,0,0,0.0,0,0.0,1293.0,1293.0,GasA,5,Y,SBrkr,1301,0,0,1.0,0.0,2,0,2,1,4,5,Typ,1,4,Attchd,2006.0,2.0,2.0,572.0,3.0,3.0,Y,216,121,0,0,0,0,0,None,None,0,8,2006,New,Partial,F-VR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,65400.0,196100.0,1301.0,0.0,11
923229010,1062,146800,80,RL,84.0909090909091,11333,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,2,4,539.0,0,0.0,490.0,1029.0,GasA,3,Y,SBrkr,1062,0,0,1.0,0.0,1,0,3,1,3,5,Typ,2,3,Attchd,1976.0,2.0,2.0,539.0,3.0,3.0,Y,120,0,0,0,0,0,0,None,None,0,5,2007,WD ,Normal,RL,RESIDENTIAL,SPLIT OR MULTI-LEVEL,44000.0,132100.0,1062.0,539.0,6
528382020,2270,290000,60,RL,92.0,11764,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,0,5,524.0,0,0.0,628.0,1152.0,GasA,5,Y,SBrkr,1164,1106,0,0.0,0.0,2,1,4,1,4,9,Typ,1,4,Attchd,1999.0,3.0,3.0,671.0,3.0,3.0,Y,132,57,0,0,0,0,0,None,None,0,4,2010,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,92300.0,276800.0,2270.0,524.0,27
914478045,1034,169900,80,RL,80.72093023255815,12328,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,3,3,CBlock,3,3,2,5,539.0,0,0.0,473.0,1012.0,GasA,3,Y,SBrkr,1034,0,0,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1976.0,1.0,3.0,888.0,3.0,3.0,Y,0,0,0,0,0,0,0,None,None,0,5,2010,WD ,Normal,RL,RESIDENTIAL,SPLIT OR MULTI-LEVEL,51300.0,154100.0,1034.0,539.0,5
535478040,936,130000,85,RL,66.0,6760,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,2,4,734.0,0,0.0,162.0,896.0,GasA,3,Y,SBrkr,936,0,0,1.0,0.0,1,0,3,1,3,6,Typ,1,1,Attchd,1962.0,2.0,1.0,288.0,3.0,3.0,Y,24,90,160,0,0,0,0,None,None,0,10,2007,WD ,Normal,RL,RESIDENTIAL,SPLIT FOYER,37500.0,112300.0,936.0,734.0,3
907227080,894,123000,20,RL,60.0,7200,Pave,None,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,2,777.0,0,0.0,117.0,894.0,GasA,3,Y,SBrkr,894,0,0,0.0,0.0,1,0,2,1,3,6,Typ,0,0,Detchd,1985.0,2.0,2.0,600.0,3.0,3.0,Y,215,0,0,0,0,0,0,None,None,0,9,2009,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,37100.0,111100.0,894.0,777.0,2
532376090,1696,143900,20,RL,40.0,13673,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,3,3,0,0,0.0,0,0.0,1140.0,1140.0,GasA,3,Y,SBrkr,1696,0,0,0.0,0.0,1,1,3,1,3,8,Min2,1,3,Attchd,1962.0,2.0,1.0,349.0,3.0,3.0,Y,0,30,0,0,0,0,0,None,None,0,3,2007,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,53300.0,160000.0,1696.0,0.0,21
907196050,1786,223500,60,RL,68.0,11250,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,162.0,4,3,PConc,4,3,1,5,486.0,0,0.0,434.0,920.0,GasA,5,Y,SBrkr,920,866,0,1.0,0.0,2,1,3,1,4,6,Typ,1,3,Attchd,2001.0,2.0,2.0,608.0,3.0,3.0,Y,0,42,0,0,0,0,0,None,None,0,9,2008,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,66700.0,200200.0,1786.0,486.0,23
907265100,1764,207000,60,RL,96.0,11690,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,4,3,PConc,4,3,2,0,0.0,0,0.0,850.0,850.0,GasA,5,Y,SBrkr,886,878,0,0.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,1999.0,1.0,2.0,560.0,3.0,3.0,Y,120,29,0,0,0,0,0,None,None,0,6,2008,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,64300.0,192700.0,1764.0,0.0,22
528114050,1976,440000,20,RL,110.0,14977,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,4,3,PConc,5,3,3,5,1350.0,0,0.0,626.0,1976.0,GasA,5,Y,SBrkr,1976,0,0,1.0,0.0,2,0,2,1,4,7,Typ,1,5,Attchd,2006.0,2.0,3.0,908.0,3.0,3.0,Y,250,63,0,0,0,0,0,None,None,0,7,2007,New,Partial,FS-RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,115800.0,347200.0,1976.0,1350.0,25
907260030,1725,198500,60,RL,70.0,8749,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,None,4,3,PConc,4,3,0,0,0.0,0,0.0,840.0,840.0,GasA,5,Y,SBrkr,840,885,0,0.0,0.0,2,1,3,1,4,6,Typ,0,0,Attchd,2002.0,2.0,2.0,550.0,3.0,3.0,Y,0,48,0,0,0,0,0,None,None,0,11,2009,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,62100.0,186200.0,1725.0,0.0,22
905200510,1228,149350,20,RL,71.81818181818181,8544,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,0,0.0,0,0.0,1228.0,1228.0,GasA,4,Y,SBrkr,1228,0,0,0.0,0.0,1,1,3,1,4,6,Typ,0,0,Attchd,1966.0,1.0,1.0,271.0,3.0,3.0,Y,0,65,0,0,0,0,0,MnPrv,None,0,6,2008,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,41800.0,125200.0,1228.0,0.0,10
527106050,1470,165000,60,RL,65.0,8139,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,3,3,PConc,4,3,0,4,476.0,0,0.0,204.0,680.0,GasA,4,Y,SBrkr,680,790,0,0.0,0.0,2,1,3,1,3,7,Typ,1,3,BuiltIn,1995.0,3.0,2.0,420.0,3.0,3.0,Y,192,49,0,0,0,0,0,None,None,0,10,2008,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,50900.0,152500.0,1470.0,476.0,15
527325160,2263,235000,60,RL,85.8913043478261,16659,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,7,1977,1994,Gable,CompShg,Plywood,Plywood,BrkFace,34.0,3,3,CBlock,3,3,0,4,795.0,0,0.0,0.0,795.0,GasA,2,Y,SBrkr,1468,795,0,1.0,0.0,2,1,3,1,4,9,Typ,1,3,Attchd,1977.0,3.0,2.0,539.0,3.0,3.0,Y,0,250,0,0,0,0,0,None,None,0,3,2006,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,82000.0,245800.0,2263.0,795.0,27
535403190,951,143500,20,RL,62.0,8010,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1958,2007,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,3,3,1,5,745.0,0,0.0,206.0,951.0,GasA,4,Y,SBrkr,951,0,0,1.0,0.0,1,0,2,1,4,6,Typ,0,0,Detchd,1985.0,1.0,2.0,480.0,3.0,3.0,Y,0,0,42,0,0,0,0,None,Shed,450,9,2009,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,47300.0,142000.0,951.0,745.0,3
907410040,1737,203160,60,RL,74.0,8581,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,1,0,0.0,0,0.0,851.0,851.0,GasA,5,Y,SBrkr,851,886,0,0.0,0.0,2,1,3,1,4,7,Typ,0,0,Attchd,2006.0,2.0,2.0,578.0,3.0,3.0,Y,0,105,0,0,0,0,0,None,None,0,8,2006,New,Partial,RL,RESIDENTIAL,2-STORY 1946 & NEWER,65900.0,197600.0,1737.0,0.0,22
531384070,1820,191750,60,RL,73.33333333333333,11613,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,4,480.0,0,0.0,384.0,864.0,GasA,5,Y,SBrkr,920,900,0,0.0,0.0,2,1,3,1,4,7,Typ,0,0,Attchd,1993.0,2.0,2.0,492.0,3.0,3.0,Y,144,85,0,0,0,0,0,GdPrv,None,0,5,2007,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,56800.0,170500.0,1820.0,480.0,23
528290170,1690,187000,60,RL,58.0,9487,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,5,520.0,0,0.0,395.0,915.0,GasA,5,Y,SBrkr,940,750,0,1.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,2000.0,2.0,2.0,442.0,3.0,3.0,Y,0,50,0,0,0,0,0,None,None,0,6,2007,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,60400.0,181000.0,1690.0,520.0,21
903457130,1315,99500,190,RM,52.0,4330,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,4,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,0,2,681.0,4,127.0,0.0,808.0,GasA,3,Y,SBrkr,838,477,0,1.0,0.0,2,0,3,1,3,5,Typ,0,0,Detchd,1958.0,2.0,2.0,436.0,3.0,3.0,Y,0,0,0,0,0,0,0,None,None,0,2,2007,COD,Abnorml,UCRM,RESIDENTIAL,2 FAMILY CONVERSION - ALL STYLES AND AGES,40900.0,122700.0,1315.0,808.0,11
902402250,2290,122500,190,RM,60.0,11340,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,6,1885,1950,Gable,CompShg,VinylSd,AsbShng,None,0.0,3,3,PConc,3,3,0,0,0.0,0,0.0,777.0,777.0,GasA,4,Y,SBrkr,1246,1044,0,0.0,0.0,2,0,4,2,3,11,Typ,0,0,Detchd,1971.0,1.0,2.0,560.0,3.0,3.0,N,0,0,114,0,0,0,0,None,None,0,4,2010,WD ,Normal,UCRM,RESIDENTIAL,2 FAMILY CONVERSION - ALL STYLES AND AGES,40800.0,122200.0,2290.0,0.0,27
533223050,1102,148800,160,FV,52.32749886928991,5105,Pave,None,IR2,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,0,5,239.0,0,0.0,312.0,551.0,GasA,5,Y,SBrkr,551,551,0,0.0,0.0,2,1,2,1,4,4,Typ,0,0,Detchd,2004.0,1.0,2.0,480.0,3.0,3.0,Y,0,60,0,0,0,0,0,None,None,0,3,2007,WD ,Normal,F-VR,RESIDENTIAL,2-STORY TWNHM - 1946 & NEWER,43900.0,131700.0,1102.0,239.0,7
527376090,1074,153500,20,RL,78.0,10140,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,0,4,788.0,0,0.0,268.0,1056.0,GasA,5,Y,SBrkr,1074,0,0,1.0,0.0,1,1,3,1,3,6,Typ,0,0,Attchd,1975.0,2.0,2.0,495.0,3.0,3.0,Y,0,88,0,0,0,0,0,MnPrv,None,0,7,2006,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,51600.0,154800.0,1074.0,788.0,6
528168040,2374,285000,60,RL,93.0,11999,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,4,3,PConc,4,3,0,0,0.0,0,0.0,1181.0,1181.0,GasA,5,Y,SBrkr,1234,1140,0,0.0,0.0,2,1,4,1,5,10,Typ,1,4,BuiltIn,2003.0,3.0,3.0,656.0,3.0,3.0,Y,104,100,0,0,0,0,0,None,None,0,5,2007,WD ,Normal,FS-RL,RESIDENTIAL,2-STORY 1946 & NEWER,93600.0,280800.0,2374.0,0.0,28
528174070,1306,184500,120,RL,34.0,5122,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,4,3,PConc,4,3,2,5,881.0,0,0.0,425.0,1306.0,GasA,5,Y,SBrkr,1306,0,0,1.0,0.0,2,0,1,1,4,5,Typ,1,4,Attchd,2005.0,2.0,2.0,624.0,3.0,3.0,Y,170,63,0,0,0,0,0,None,None,0,3,2009,WD ,Normal,FS-RL,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,69400.0,208000.0,1405.0,881.0,11
527106140,1604,195500,60,RL,59.0,9535,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,5,851.0,0,0.0,75.0,926.0,GasA,5,Y,SBrkr,926,678,0,0.0,0.0,2,1,3,1,3,7,Typ,0,0,Attchd,1998.0,3.0,2.0,472.0,3.0,3.0,Y,100,82,0,0,0,0,0,None,None,0,5,2008,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,62100.0,186400.0,1604.0,851.0,19
909281080,2133,257500,50,RL,78.0,10452,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,6,1941,1985,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,371.0,4,4,BrkTil,4,3,0,4,426.0,3,252.0,850.0,1528.0,GasA,5,Y,SBrkr,1225,908,0,1.0,0.0,1,1,4,1,3,8,Typ,2,3,Attchd,1941.0,1.0,1.0,312.0,3.0,3.0,Y,0,0,86,0,0,0,0,None,None,0,7,2010,WD ,Normal,RL,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,67600.0,203000.0,2133.0,678.0,27
534250410,1876,185000,60,RL,76.0,9120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,4,3,CBlock,3,3,0,4,442.0,0,0.0,459.0,901.0,GasA,3,Y,SBrkr,943,933,0,0.0,0.0,2,1,4,1,4,8,Typ,1,3,Attchd,1974.0,2.0,2.0,540.0,4.0,3.0,Y,0,69,0,0,0,0,0,None,None,0,7,2008,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,61200.0,183700.0,1876.0,442.0,24
